"name","value","created_at"
price-usd,0.22959,2024-11-19 10:15:53.000
volume-24h,1605149858.894,2024-11-19 10:15:55.000
market-cap-dominance,0.2237,2024-11-19 10:15:55.000
market-cap,6875805418.3913,2024-11-19 10:15:55.000
circulating-supply,29947723032.537,2024-11-19 10:15:55.000
rank,21.0,2024-11-19 10:15:55.000
price-usd,0.22959,2024-11-19 10:16:06.000
volume-24h,1605149858.894,2024-11-19 10:16:08.000
market-cap-dominance,0.2237,2024-11-19 10:16:08.000
market-cap,6875805418.3913,2024-11-19 10:16:08.000
circulating-supply,29947723032.537,2024-11-19 10:16:08.000
rank,21.0,2024-11-19 10:16:08.000
price-usd,0.23102,2024-11-19 10:20:09.000
volume-24h,1603835670.1829,2024-11-19 10:20:11.000
market-cap-dominance,0.2251,2024-11-19 10:20:11.000
market-cap,6918635054.8663,2024-11-19 10:20:11.000
circulating-supply,29947723032.537,2024-11-19 10:20:11.000
rank,21.0,2024-11-19 10:20:11.000
price-usd,0.2309,2024-11-19 10:30:48.000
volume-24h,1595451247.6244,2024-11-19 10:30:50.000
market-cap-dominance,0.2244,2024-11-19 10:30:50.000
market-cap,6914899694.3405,2024-11-19 10:30:50.000
circulating-supply,29947723032.537,2024-11-19 10:30:50.000
rank,21.0,2024-11-19 10:30:50.000
price-usd,0.23272,2024-11-19 10:40:49.000
volume-24h,1593928901.8795,2024-11-19 10:40:50.000
market-cap-dominance,0.2263,2024-11-19 10:40:50.000
market-cap,6969533881.5637,2024-11-19 10:40:50.000
circulating-supply,29947723032.537,2024-11-19 10:40:50.000
rank,21.0,2024-11-19 10:40:50.000
price-usd,0.23151,2024-11-19 10:50:47.000
volume-24h,1594093285.0235,2024-11-19 10:50:48.000
market-cap-dominance,0.2251,2024-11-19 10:50:48.000
market-cap,6933100379.8377,2024-11-19 10:50:48.000
circulating-supply,29947723002.377,2024-11-19 10:50:48.000
rank,21.0,2024-11-19 10:50:48.000
price-usd,0.23529,2024-11-19 11:15:55.000
volume-24h,1560576924.6852,2024-11-19 11:15:57.000
market-cap-dominance,0.2285,2024-11-19 11:15:57.000
market-cap,7046477831.3812,2024-11-19 11:15:57.000
circulating-supply,29947722866.28,2024-11-19 11:15:57.000
rank,21.0,2024-11-19 11:15:57.000
price-usd,0.23529,2024-11-19 11:16:10.000
volume-24h,1560576924.6852,2024-11-19 11:16:12.000
market-cap-dominance,0.2285,2024-11-19 11:16:12.000
market-cap,7046477831.3812,2024-11-19 11:16:12.000
circulating-supply,29947722866.28,2024-11-19 11:16:12.000
rank,21.0,2024-11-19 11:16:12.000
price-usd,0.23624,2024-11-19 11:20:09.000
volume-24h,1555553850.4466,2024-11-19 11:20:11.000
market-cap-dominance,0.2294,2024-11-19 11:20:11.000
market-cap,7074932385.7062,2024-11-19 11:20:11.000
circulating-supply,29947722866.28,2024-11-19 11:20:11.000
rank,21.0,2024-11-19 11:20:11.000
price-usd,0.23427,2024-11-19 11:30:49.000
volume-24h,1542833140.8419,2024-11-19 11:30:50.000
market-cap-dominance,0.2278,2024-11-19 11:30:50.000
market-cap,7015757374.0442,2024-11-19 11:30:50.000
circulating-supply,29947722866.28,2024-11-19 11:30:50.000
rank,21.0,2024-11-19 11:30:50.000
price-usd,0.23541,2024-11-19 11:40:48.000
volume-24h,1535156515.3537,2024-11-19 11:40:50.000
market-cap-dominance,0.229,2024-11-19 11:40:50.000
market-cap,7050057033.5162,2024-11-19 11:40:50.000
circulating-supply,29947722866.28,2024-11-19 11:40:50.000
rank,21.0,2024-11-19 11:40:50.000
price-usd,0.23614,2024-11-19 11:50:51.000
volume-24h,1514227519.1854,2024-11-19 11:50:53.000
market-cap-dominance,0.2294,2024-11-19 11:50:53.000
market-cap,7071965472.1596,2024-11-19 11:50:53.000
circulating-supply,29947722782.01,2024-11-19 11:50:53.000
rank,21.0,2024-11-19 11:50:53.000
price-usd,0.23562,2024-11-19 12:10:48.000
volume-24h,1473350606.9533,2024-11-19 12:10:50.000
market-cap-dominance,0.2285,2024-11-19 12:10:50.000
market-cap,7056382147.5327,2024-11-19 12:10:50.000
circulating-supply,29947722782.01,2024-11-19 12:10:50.000
rank,21.0,2024-11-19 12:10:50.000
price-usd,0.23412,2024-11-19 12:20:50.000
volume-24h,1460015006.7204,2024-11-19 12:20:52.000
market-cap-dominance,0.2265,2024-11-19 12:20:52.000
market-cap,7011276566.9953,2024-11-19 12:20:52.000
circulating-supply,29947722687.166,2024-11-19 12:20:52.000
rank,21.0,2024-11-19 12:20:52.000
price-usd,0.23509,2024-11-19 12:30:49.000
volume-24h,1460721608.023,2024-11-19 12:30:51.000
market-cap-dominance,0.2271,2024-11-19 12:30:51.000
market-cap,7040495379.5776,2024-11-19 12:30:51.000
circulating-supply,29947722687.166,2024-11-19 12:30:51.000
rank,21.0,2024-11-19 12:30:51.000
price-usd,0.23694,2024-11-19 12:40:52.000
volume-24h,1458502634.2225,2024-11-19 12:40:54.000
market-cap-dominance,0.2288,2024-11-19 12:40:54.000
market-cap,7095782843.797,2024-11-19 12:40:54.000
circulating-supply,29947722687.166,2024-11-19 12:40:54.000
rank,21.0,2024-11-19 12:40:54.000
price-usd,0.23418,2024-11-19 12:50:53.000
volume-24h,1452449406.5343,2024-11-19 12:50:56.000
market-cap-dominance,0.2259,2024-11-19 12:50:56.000
market-cap,7013010539.1216,2024-11-19 12:50:56.000
circulating-supply,29947722687.166,2024-11-19 12:50:56.000
rank,21.0,2024-11-19 12:50:56.000
price-usd,0.23065,2024-11-19 13:13:56.000
volume-24h,1431871693.313,2024-11-19 13:13:58.000
market-cap-dominance,0.2223,2024-11-19 13:13:58.000
market-cap,6907516420.529,2024-11-19 13:13:58.000
circulating-supply,29947722556.463,2024-11-19 13:13:58.000
rank,21.0,2024-11-19 13:13:58.000
price-usd,0.23065,2024-11-19 13:14:12.000
volume-24h,1431871693.313,2024-11-19 13:14:14.000
market-cap-dominance,0.2223,2024-11-19 13:14:14.000
market-cap,6907516420.529,2024-11-19 13:14:14.000
circulating-supply,29947722556.463,2024-11-19 13:14:14.000
rank,21.0,2024-11-19 13:14:14.000
price-usd,0.22904,2024-11-19 13:20:09.000
volume-24h,1426834839.8561,2024-11-19 13:20:11.000
market-cap-dominance,0.2208,2024-11-19 13:20:11.000
market-cap,6859257686.4319,2024-11-19 13:20:11.000
circulating-supply,29947722556.463,2024-11-19 13:20:11.000
rank,21.0,2024-11-19 13:20:11.000
price-usd,0.22856,2024-11-19 13:30:54.000
volume-24h,1419834173.5172,2024-11-19 13:30:56.000
market-cap-dominance,0.2213,2024-11-19 13:30:56.000
market-cap,6844963037.3276,2024-11-19 13:30:56.000
circulating-supply,29947722556.463,2024-11-19 13:30:56.000
rank,21.0,2024-11-19 13:30:56.000
price-usd,0.22965,2024-11-19 13:40:49.000
volume-24h,1413855946.5408,2024-11-19 13:40:50.000
market-cap-dominance,0.2233,2024-11-19 13:40:50.000
market-cap,6877595985.0231,2024-11-19 13:40:50.000
circulating-supply,29947722510.284,2024-11-19 13:40:50.000
rank,21.0,2024-11-19 13:40:50.000
price-usd,0.22906,2024-11-19 13:50:50.000
volume-24h,1396996019.1982,2024-11-19 13:50:51.000
market-cap-dominance,0.2232,2024-11-19 13:50:51.000
market-cap,6859869317.0464,2024-11-19 13:50:51.000
circulating-supply,29947722510.284,2024-11-19 13:50:51.000
rank,21.0,2024-11-19 13:50:51.000
price-usd,0.22797,2024-11-19 14:15:30.000
volume-24h,1364161680.7338,2024-11-19 14:15:31.000
market-cap-dominance,0.2226,2024-11-19 14:15:31.000
market-cap,6827211608.1818,2024-11-19 14:15:31.000
circulating-supply,29947722492.705,2024-11-19 14:15:31.000
rank,21.0,2024-11-19 14:15:31.000
price-usd,0.22797,2024-11-19 14:15:41.000
volume-24h,1364161680.7338,2024-11-19 14:15:42.000
market-cap-dominance,0.2226,2024-11-19 14:15:42.000
market-cap,6827211608.1818,2024-11-19 14:15:42.000
circulating-supply,29947722492.705,2024-11-19 14:15:42.000
rank,21.0,2024-11-19 14:15:42.000
price-usd,0.22749,2024-11-19 14:20:10.000
volume-24h,1358369556.8905,2024-11-19 14:20:11.000
market-cap-dominance,0.2219,2024-11-19 14:20:11.000
market-cap,6812729298.951,2024-11-19 14:20:11.000
circulating-supply,29947722492.705,2024-11-19 14:20:11.000
rank,21.0,2024-11-19 14:20:11.000
price-usd,0.22515,2024-11-19 14:30:59.000
volume-24h,1348256081.552,2024-11-19 14:31:02.000
market-cap-dominance,0.2202,2024-11-19 14:31:02.000
market-cap,6742703833.06,2024-11-19 14:31:02.000
circulating-supply,29947722492.705,2024-11-19 14:31:02.000
rank,21.0,2024-11-19 14:31:02.000
price-usd,0.2261,2024-11-19 14:40:49.000
volume-24h,1339396320.9285,2024-11-19 14:40:50.000
market-cap-dominance,0.2213,2024-11-19 14:40:50.000
market-cap,6771306091.7763,2024-11-19 14:40:50.000
circulating-supply,29947722492.705,2024-11-19 14:40:50.000
rank,21.0,2024-11-19 14:40:50.000
price-usd,0.22713,2024-11-19 14:50:49.000
volume-24h,1327887356.5765,2024-11-19 14:50:51.000
market-cap-dominance,0.221,2024-11-19 14:50:51.000
market-cap,6801891559.6283,2024-11-19 14:50:51.000
circulating-supply,29947722445.005,2024-11-19 14:50:51.000
rank,21.0,2024-11-19 14:50:51.000
price-usd,0.22895,2024-11-19 15:15:49.000
volume-24h,1298993182.1451,2024-11-19 15:15:51.000
market-cap-dominance,0.2223,2024-11-19 15:15:51.000
market-cap,6856639210.9491,2024-11-19 15:15:51.000
circulating-supply,29947722422.766,2024-11-19 15:15:51.000
rank,21.0,2024-11-19 15:15:51.000
price-usd,0.22895,2024-11-19 15:16:00.000
volume-24h,1298993182.1451,2024-11-19 15:16:03.000
market-cap-dominance,0.2223,2024-11-19 15:16:03.000
market-cap,6856639210.9491,2024-11-19 15:16:03.000
circulating-supply,29947722422.766,2024-11-19 15:16:03.000
rank,21.0,2024-11-19 15:16:03.000
price-usd,0.22915,2024-11-19 15:20:09.000
volume-24h,1296294774.3654,2024-11-19 15:20:10.000
market-cap-dominance,0.2227,2024-11-19 15:20:10.000
market-cap,6862601037.9311,2024-11-19 15:20:10.000
circulating-supply,29947722422.766,2024-11-19 15:20:10.000
rank,21.0,2024-11-19 15:20:10.000
price-usd,0.23506,2024-11-19 15:31:05.000
volume-24h,1293220146.4639,2024-11-19 15:31:07.000
market-cap-dominance,0.2292,2024-11-19 15:31:07.000
market-cap,7039529144.1701,2024-11-19 15:31:07.000
circulating-supply,29947722422.766,2024-11-19 15:31:07.000
rank,20.0,2024-11-19 15:31:07.000
price-usd,0.23671,2024-11-19 15:40:50.000
volume-24h,1292312853.4506,2024-11-19 15:40:51.000
market-cap-dominance,0.23,2024-11-19 15:40:51.000
market-cap,7088881617.7581,2024-11-19 15:40:51.000
circulating-supply,29947722422.766,2024-11-19 15:40:51.000
rank,20.0,2024-11-19 15:40:51.000
price-usd,0.237,2024-11-19 15:50:49.000
volume-24h,1279223048.87,2024-11-19 15:50:51.000
market-cap-dominance,0.2301,2024-11-19 15:50:51.000
market-cap,7097575843.001,2024-11-19 15:50:51.000
circulating-supply,29947722330.632,2024-11-19 15:50:51.000
rank,20.0,2024-11-19 15:50:51.000
price-usd,0.23293,2024-11-19 16:15:55.000
volume-24h,1238600593.7896,2024-11-19 16:15:56.000
market-cap-dominance,0.2258,2024-11-19 16:15:56.000
market-cap,6975840784.7372,2024-11-19 16:15:56.000
circulating-supply,29947722281.934,2024-11-19 16:15:56.000
rank,21.0,2024-11-19 16:15:56.000
price-usd,0.23293,2024-11-19 16:16:08.000
volume-24h,1238600593.7896,2024-11-19 16:16:10.000
market-cap-dominance,0.2258,2024-11-19 16:16:10.000
market-cap,6975840784.7372,2024-11-19 16:16:10.000
circulating-supply,29947722281.934,2024-11-19 16:16:10.000
rank,21.0,2024-11-19 16:16:10.000
price-usd,0.23529,2024-11-19 16:20:10.000
volume-24h,1231200095.7873,2024-11-19 16:20:12.000
market-cap-dominance,0.2281,2024-11-19 16:20:12.000
market-cap,7046519578.7546,2024-11-19 16:20:12.000
circulating-supply,29947722281.934,2024-11-19 16:20:12.000
rank,21.0,2024-11-19 16:20:12.000
price-usd,0.23613,2024-11-19 16:30:52.000
volume-24h,1226412646.2153,2024-11-19 16:30:53.000
market-cap-dominance,0.2286,2024-11-19 16:30:53.000
market-cap,7071429046.7625,2024-11-19 16:30:53.000
circulating-supply,29947722281.934,2024-11-19 16:30:53.000
rank,21.0,2024-11-19 16:30:53.000
price-usd,0.23562,2024-11-19 16:40:50.000
volume-24h,1218076023.2984,2024-11-19 16:40:52.000
market-cap-dominance,0.228,2024-11-19 16:40:52.000
market-cap,7056340647.7137,2024-11-19 16:40:52.000
circulating-supply,29947722281.934,2024-11-19 16:40:52.000
rank,21.0,2024-11-19 16:40:52.000
price-usd,0.23394,2024-11-19 16:50:47.000
volume-24h,1210672325.1782,2024-11-19 16:50:48.000
market-cap-dominance,0.2266,2024-11-19 16:50:48.000
market-cap,7005973292.6576,2024-11-19 16:50:48.000
circulating-supply,29947722178.251,2024-11-19 16:50:48.000
rank,21.0,2024-11-19 16:50:48.000
price-usd,0.23257,2024-11-19 17:14:39.000
volume-24h,1180731363.9385,2024-11-19 17:14:40.000
market-cap-dominance,0.2245,2024-11-19 17:14:40.000
market-cap,6964866235.5944,2024-11-19 17:14:40.000
circulating-supply,29947722161.097,2024-11-19 17:14:40.000
rank,21.0,2024-11-19 17:14:40.000
price-usd,0.23257,2024-11-19 17:14:51.000
volume-24h,1180731363.9385,2024-11-19 17:14:52.000
market-cap-dominance,0.2245,2024-11-19 17:14:52.000
market-cap,6964866235.5944,2024-11-19 17:14:52.000
circulating-supply,29947722161.097,2024-11-19 17:14:52.000
rank,21.0,2024-11-19 17:14:52.000
price-usd,0.23133,2024-11-19 17:20:09.000
volume-24h,1174005761.084,2024-11-19 17:20:10.000
market-cap-dominance,0.2234,2024-11-19 17:20:10.000
market-cap,6927882957.7973,2024-11-19 17:20:10.000
circulating-supply,29947722161.097,2024-11-19 17:20:10.000
rank,21.0,2024-11-19 17:20:10.000
price-usd,0.23085,2024-11-19 17:30:46.000
volume-24h,1167591691.7954,2024-11-19 17:30:48.000
market-cap-dominance,0.2233,2024-11-19 17:30:48.000
market-cap,6913504474.4171,2024-11-19 17:30:48.000
circulating-supply,29947722161.097,2024-11-19 17:30:48.000
rank,21.0,2024-11-19 17:30:48.000
price-usd,0.23205,2024-11-19 17:40:47.000
volume-24h,1165178235.5165,2024-11-19 17:40:49.000
market-cap-dominance,0.2237,2024-11-19 17:40:49.000
market-cap,6949448149.6844,2024-11-19 17:40:49.000
circulating-supply,29947722161.097,2024-11-19 17:40:49.000
rank,21.0,2024-11-19 17:40:49.000
price-usd,0.23317,2024-11-19 17:50:49.000
volume-24h,1163920909.6883,2024-11-19 17:50:51.000
market-cap-dominance,0.2249,2024-11-19 17:50:51.000
market-cap,6984181591.6294,2024-11-19 17:50:51.000
circulating-supply,29952722140.612,2024-11-19 17:50:51.000
rank,21.0,2024-11-19 17:50:51.000
price-usd,0.22906,2024-11-19 18:15:51.000
volume-24h,1137515233.8014,2024-11-19 18:15:52.000
market-cap-dominance,0.2206,2024-11-19 18:15:52.000
market-cap,6860968162.6884,2024-11-19 18:15:52.000
circulating-supply,29952722079.8,2024-11-19 18:15:52.000
rank,21.0,2024-11-19 18:15:52.000
price-usd,0.22906,2024-11-19 18:16:03.000
volume-24h,1137515233.8014,2024-11-19 18:16:05.000
market-cap-dominance,0.2206,2024-11-19 18:16:05.000
market-cap,6860968162.6884,2024-11-19 18:16:05.000
circulating-supply,29952722079.8,2024-11-19 18:16:05.000
rank,21.0,2024-11-19 18:16:05.000
price-usd,0.22946,2024-11-19 18:20:10.000
volume-24h,1135792100.1788,2024-11-19 18:20:11.000
market-cap-dominance,0.2205,2024-11-19 18:20:11.000
market-cap,6872921174.13,2024-11-19 18:20:11.000
circulating-supply,29952722079.8,2024-11-19 18:20:11.000
rank,21.0,2024-11-19 18:20:11.000
price-usd,0.22647,2024-11-19 18:30:52.000
volume-24h,1126784209.6087,2024-11-19 18:30:54.000
market-cap-dominance,0.2178,2024-11-19 18:30:54.000
market-cap,6783388673.4897,2024-11-19 18:30:54.000
circulating-supply,29952722079.8,2024-11-19 18:30:54.000
rank,21.0,2024-11-19 18:30:54.000
price-usd,0.22574,2024-11-19 18:40:43.000
volume-24h,1119880252.742,2024-11-19 18:40:45.000
market-cap-dominance,0.2162,2024-11-19 18:40:45.000
market-cap,6761458525.7162,2024-11-19 18:40:45.000
circulating-supply,29952722079.8,2024-11-19 18:40:45.000
rank,21.0,2024-11-19 18:40:45.000
price-usd,0.22654,2024-11-19 18:50:44.000
volume-24h,1114520279.9234,2024-11-19 18:50:46.000
market-cap-dominance,0.2172,2024-11-19 18:50:46.000
market-cap,6785452745.6756,2024-11-19 18:50:46.000
circulating-supply,29952722007.545,2024-11-19 18:50:46.000
rank,21.0,2024-11-19 18:50:46.000
price-usd,0.2281,2024-11-19 19:15:55.000
volume-24h,1103099361.3479,2024-11-19 19:15:57.000
market-cap-dominance,0.2188,2024-11-19 19:15:57.000
market-cap,6832340668.4695,2024-11-19 19:15:57.000
circulating-supply,29952721971.373,2024-11-19 19:15:57.000
rank,21.0,2024-11-19 19:15:57.000
price-usd,0.2281,2024-11-19 19:16:06.000
volume-24h,1103099361.3479,2024-11-19 19:16:08.000
market-cap-dominance,0.2188,2024-11-19 19:16:08.000
market-cap,6832340668.4695,2024-11-19 19:16:08.000
circulating-supply,29952721971.373,2024-11-19 19:16:08.000
rank,21.0,2024-11-19 19:16:08.000
price-usd,0.22686,2024-11-19 19:20:08.000
volume-24h,1100865174.8821,2024-11-19 19:20:10.000
market-cap-dominance,0.2168,2024-11-19 19:20:10.000
market-cap,6794939484.4544,2024-11-19 19:20:10.000
circulating-supply,29952721971.373,2024-11-19 19:20:10.000
rank,21.0,2024-11-19 19:20:10.000
price-usd,0.22781,2024-11-19 19:30:47.000
volume-24h,1098646218.5385,2024-11-19 19:30:48.000
market-cap-dominance,0.2181,2024-11-19 19:30:48.000
market-cap,6823584139.6211,2024-11-19 19:30:48.000
circulating-supply,29952721971.373,2024-11-19 19:30:48.000
rank,21.0,2024-11-19 19:30:48.000
price-usd,0.22982,2024-11-19 19:40:49.000
volume-24h,1099024830.1128,2024-11-19 19:40:50.000
market-cap-dominance,0.2203,2024-11-19 19:40:50.000
market-cap,6883655550.4664,2024-11-19 19:40:50.000
circulating-supply,29952721971.373,2024-11-19 19:40:50.000
rank,21.0,2024-11-19 19:40:50.000
price-usd,0.22995,2024-11-19 19:50:50.000
volume-24h,1101399377.6263,2024-11-19 19:50:52.000
market-cap-dominance,0.2202,2024-11-19 19:50:52.000
market-cap,6887728418.5411,2024-11-19 19:50:52.000
circulating-supply,29952721934.406,2024-11-19 19:50:52.000
rank,21.0,2024-11-19 19:50:52.000
price-usd,0.23024,2024-11-19 20:15:55.000
volume-24h,1091828022.7248,2024-11-19 20:15:56.000
market-cap-dominance,0.2209,2024-11-19 20:15:56.000
market-cap,6896199850.6194,2024-11-19 20:15:56.000
circulating-supply,29952721888.734,2024-11-19 20:15:56.000
rank,21.0,2024-11-19 20:15:56.000
price-usd,0.23024,2024-11-19 20:16:06.000
volume-24h,1091828022.7248,2024-11-19 20:16:08.000
market-cap-dominance,0.2209,2024-11-19 20:16:08.000
market-cap,6896199850.6194,2024-11-19 20:16:08.000
circulating-supply,29952721888.734,2024-11-19 20:16:08.000
rank,21.0,2024-11-19 20:16:08.000
price-usd,0.22945,2024-11-19 20:20:12.000
volume-24h,1089537861.7592,2024-11-19 20:20:13.000
market-cap-dominance,0.2199,2024-11-19 20:20:13.000
market-cap,6872613524.8805,2024-11-19 20:20:13.000
circulating-supply,29952721888.734,2024-11-19 20:20:13.000
rank,21.0,2024-11-19 20:20:13.000
price-usd,0.23023,2024-11-19 20:30:52.000
volume-24h,1087439169.2088,2024-11-19 20:30:54.000
market-cap-dominance,0.2216,2024-11-19 20:30:54.000
market-cap,6895948999.831,2024-11-19 20:30:54.000
circulating-supply,29952721888.734,2024-11-19 20:30:54.000
rank,21.0,2024-11-19 20:30:54.000
price-usd,0.2333,2024-11-19 20:40:48.000
volume-24h,1094288657.0291,2024-11-19 20:40:50.000
market-cap-dominance,0.2247,2024-11-19 20:40:50.000
market-cap,6987875567.7332,2024-11-19 20:40:50.000
circulating-supply,29952721888.734,2024-11-19 20:40:50.000
rank,21.0,2024-11-19 20:40:50.000
price-usd,0.23254,2024-11-19 20:50:47.000
volume-24h,1091521529.7879,2024-11-19 20:50:48.000
market-cap-dominance,0.2244,2024-11-19 20:50:48.000
market-cap,6965113101.6139,2024-11-19 20:50:48.000
circulating-supply,29952721842.768,2024-11-19 20:50:48.000
rank,21.0,2024-11-19 20:50:48.000
price-usd,0.22712,2024-11-19 21:14:58.000
volume-24h,1079026225.6557,2024-11-19 21:15:00.000
market-cap-dominance,0.2208,2024-11-19 21:15:00.000
market-cap,6803007702.2877,2024-11-19 21:15:00.000
circulating-supply,29952721661.671,2024-11-19 21:15:00.000
rank,21.0,2024-11-19 21:15:00.000
price-usd,0.22712,2024-11-19 21:15:09.000
volume-24h,1079026225.6557,2024-11-19 21:15:11.000
market-cap-dominance,0.2208,2024-11-19 21:15:11.000
market-cap,6803007702.2877,2024-11-19 21:15:11.000
circulating-supply,29952721661.671,2024-11-19 21:15:11.000
rank,21.0,2024-11-19 21:15:11.000
price-usd,0.22751,2024-11-19 21:20:08.000
volume-24h,1079593005.3126,2024-11-19 21:20:10.000
market-cap-dominance,0.2214,2024-11-19 21:20:10.000
market-cap,6814613780.4839,2024-11-19 21:20:10.000
circulating-supply,29952721661.671,2024-11-19 21:20:10.000
rank,21.0,2024-11-19 21:20:10.000
price-usd,0.22543,2024-11-19 21:30:49.000
volume-24h,1078864577.1807,2024-11-19 21:30:50.000
market-cap-dominance,0.2203,2024-11-19 21:30:50.000
market-cap,6752339347.1432,2024-11-19 21:30:50.000
circulating-supply,29952721661.671,2024-11-19 21:30:50.000
rank,21.0,2024-11-19 21:30:50.000
price-usd,0.22514,2024-11-19 21:40:51.000
volume-24h,1079820311.4723,2024-11-19 21:40:52.000
market-cap-dominance,0.2191,2024-11-19 21:40:52.000
market-cap,6743506653.1893,2024-11-19 21:40:52.000
